order_id,order_date,ship_date,ship_mode,customer_id,segment,region,product_id,category,sub_category,quantity,unit_price,discount,sales,profit
ORD-001653,2023-01-03,2023-01-05,Standard Class,CUST-00468,Corporate,Central,PROD-0153,Technology,Accessories,6,265.85,0.0,1595.1,403.79
ORD-001654,2023-10-19,2023-10-21,Standard Class,CUST-00353,Home Office,West,PROD-0154,Technology,Machines,5,707.34,0.5,1768.35,154.43
ORD-001655,2025-11-04,2025-11-05,Standard Class,CUST-00661,Corporate,Central,PROD-0155,Technology,Phones,10,660.56,0.0,6605.6,1628.53
ORD-001656,2025-05-06,2025-05-11,Standard Class,CUST-00607,Corporate,East,PROD-0156,Furniture,Bookcases,4,594.29,0.1,2139.44,228.51
ORD-001657,2024-06-30,2024-07-06,First Class,CUST-00802,Home Office,South,PROD-0157,Office Supplies,Storage,8,512.3,0.3,2868.88,102.76
ORD-001658,2026-01-30,2026-02-01,Standard Class,CUST-00734,Home Office,Central,PROD-0158,Furniture,Chairs,8,817.34,0.1,5884.85,1459.06
ORD-001659,2025-05-19,2025-05-21,Standard Class,CUST-00201,Corporate,West,PROD-0159,Office Supplies,Binders,6,291.72,0.0,1750.32,536.52
ORD-001660,2025-06-26,2025-07-01,Second Class,CUST-00265,Consumer,West,PROD-0160,Technology,Copiers,2,285.43,0.1,513.77,48.28
ORD-001661,2023-06-16,2023-06-23,Standard Class,CUST-00743,Consumer,Central,PROD-0161,Furniture,Chairs,7,399.43,0.15,2376.61,786.0
ORD-001662,2024-07-29,2024-08-04,Second Class,CUST-00050,Consumer,South,PROD-0162,Office Supplies,Labels,3,855.83,0.15,2182.37,-8.72
ORD-001663,2023-11-25,2023-11-27,Second Class,CUST-00777,Home Office,South,PROD-0163,Office Supplies,Storage,2,268.48,0.0,536.96,194.96
ORD-001664,2024-01-24,2024-01-25,Second Class,CUST-00640,Home Office,South,PROD-0164,Office Supplies,Art,8,154.56,0.0,1236.48,260.36
ORD-001665,2024-12-28,2025-01-01,Second Class,CUST-00628,Consumer,East,PROD-0165,Office Supplies,Paper,10,115.77,0.0,1157.7,321.55
ORD-001666,2023-06-12,2023-06-13,Standard Class,CUST-00818,Consumer,West,PROD-0166,Office Supplies,Art,6,715.01,0.15,3646.55,-303.94
ORD-001667,2024-11-19,2024-11-26,First Class,CUST-00080,Consumer,West,PROD-0167,Technology,Machines,6,165.65,0.0,993.9,64.69
ORD-001668,2024-06-21,2024-06-22,Standard Class,CUST-00553,Consumer,East,PROD-0168,Office Supplies,Paper,5,217.85,0.0,1089.25,-42.42
ORD-001669,2024-11-14,2024-11-20,Standard Class,CUST-00459,Corporate,West,PROD-0169,Furniture,Furnishings,4,321.65,0.1,1157.94,225.66
ORD-001670,2025-12-01,2025-12-08,Standard Class,CUST-00696,Consumer,East,PROD-0170,Technology,Accessories,4,256.97,0.2,822.3,86.58
ORD-001671,2026-04-12,2026-04-16,First Class,CUST-00744,Consumer,South,PROD-0171,Furniture,Furnishings,2,243.14,0.0,486.28,-11.75
ORD-001672,2024-11-28,2024-11-30,Second Class,CUST-00807,Corporate,East,PROD-0172,Office Supplies,Labels,11,689.53,0.0,7584.83,2079.29
ORD-001673,2023-05-07,2023-05-13,First Class,CUST-00302,Consumer,West,PROD-0173,Office Supplies,Art,3,62.24,0.0,186.72,60.3
ORD-001674,2025-12-16,2025-12-17,Standard Class,CUST-00493,Consumer,East,PROD-0174,Technology,Accessories,11,845.58,0.1,8371.24,3036.01
ORD-001675,2025-02-05,2025-02-12,Second Class,CUST-00120,Consumer,West,PROD-0175,Office Supplies,Art,6,151.8,0.0,910.8,282.34
ORD-001676,2026-02-27,2026-03-06,Same Day,CUST-00354,Consumer,East,PROD-0176,Furniture,Furnishings,4,679.34,0.0,2717.36,643.83
ORD-001677,2023-08-17,2023-08-20,First Class,CUST-00869,Consumer,West,PROD-0177,Office Supplies,Art,8,156.51,0.1,1126.87,21.17
ORD-001678,2023-01-28,2023-02-04,Standard Class,CUST-00823,Consumer,South,PROD-0178,Office Supplies,Paper,3,522.54,0.2,1254.1,178.45
ORD-001679,2023-08-06,2023-08-10,Standard Class,CUST-00048,Consumer,South,PROD-0179,Technology,Machines,11,869.82,0.0,9568.02,3764.43
ORD-001680,2023-10-06,2023-10-11,Standard Class,CUST-00426,Consumer,East,PROD-0180,Office Supplies,Paper,3,607.44,0.0,1822.32,266.61
ORD-001681,2024-10-17,2024-10-19,Standard Class,CUST-00852,Consumer,East,PROD-0181,Office Supplies,Art,4,832.42,0.0,3329.68,-217.03
ORD-001682,2023-10-27,2023-10-28,Standard Class,CUST-00038,Consumer,West,PROD-0182,Office Supplies,Art,6,832.52,0.1,4495.61,-198.82
ORD-001683,2024-07-20,2024-07-25,Same Day,CUST-00438,Consumer,Central,PROD-0183,Office Supplies,Art,6,847.73,0.2,4069.1,1391.86
ORD-001684,2024-04-29,2024-04-30,Standard Class,CUST-00327,Corporate,East,PROD-0184,Office Supplies,Paper,2,553.89,0.15,941.61,-81.79
ORD-001685,2026-06-26,2026-07-02,First Class,CUST-00599,Corporate,West,PROD-0185,Technology,Copiers,5,295.39,0.0,1476.95,-63.45
ORD-001686,2024-12-31,2025-01-01,Second Class,CUST-00713,Consumer,Central,PROD-0186,Office Supplies,Labels,11,734.95,0.1,7276.01,-726.68
ORD-001687,2025-08-13,2025-08-15,First Class,CUST-00790,Corporate,West,PROD-0187,Office Supplies,Binders,3,359.05,0.5,538.58,143.44
ORD-001688,2025-01-06,2025-01-12,Standard Class,CUST-00297,Consumer,Central,PROD-0188,Furniture,Chairs,7,48.09,0.0,336.63,83.92
ORD-001689,2025-12-22,2025-12-29,Standard Class,CUST-00027,Consumer,East,PROD-0189,Office Supplies,Binders,9,768.01,0.1,6220.88,1367.67
ORD-001690,2024-03-19,2024-03-24,Second Class,CUST-00184,Corporate,East,PROD-0190,Technology,Machines,3,888.77,0.1,2399.68,109.19
ORD-001691,2023-05-30,2023-06-02,Standard Class,CUST-00348,Corporate,Central,PROD-0191,Office Supplies,Paper,11,426.76,0.2,3755.49,503.81
ORD-001692,2025-03-14,2025-03-17,Standard Class,CUST-00154,Consumer,South,PROD-0192,Office Supplies,Art,11,855.65,0.0,9412.15,2893.15
ORD-001693,2024-01-06,2024-01-09,Standard Class,CUST-00081,Corporate,West,PROD-0193,Technology,Copiers,6,512.16,0.0,3072.96,-83.68
ORD-001694,2026-06-04,2026-06-09,Standard Class,CUST-00439,Home Office,West,PROD-0194,Office Supplies,Art,6,741.28,0.1,4002.91,180.05
ORD-001695,2024-05-15,2024-05-21,First Class,CUST-00076,Home Office,Central,PROD-0195,Office Supplies,Binders,5,231.77,0.2,927.08,343.5
ORD-001696,2023-03-18,2023-03-21,Standard Class,CUST-00361,Corporate,Central,PROD-0196,Office Supplies,Paper,4,27.17,0.15,92.38,-2.51
ORD-001697,2023-11-03,2023-11-09,Standard Class,CUST-00394,Corporate,South,PROD-0197,Technology,Copiers,7,424.1,0.1,2671.83,562.99
ORD-001698,2024-08-16,2024-08-22,Standard Class,CUST-00162,Home Office,Central,PROD-0198,Technology,Copiers,2,678.64,0.0,1357.28,427.26
ORD-001699,2023-11-20,2023-11-23,Standard Class,CUST-00317,Consumer,West,PROD-0199,Technology,Machines,11,755.92,0.1,7483.61,633.71
ORD-001700,2025-08-29,2025-08-31,Standard Class,CUST-00152,Consumer,South,PROD-0200,Furniture,Bookcases,2,786.43,0.0,1572.86,71.03
ORD-001701,2026-01-28,2026-01-29,Second Class,CUST-00460,Corporate,West,PROD-0201,Office Supplies,Binders,10,547.33,0.0,5473.3,1481.61
ORD-001702,2024-07-13,2024-07-16,First Class,CUST-00196,Home Office,West,PROD-0202,Office Supplies,Art,6,370.37,0.1,2000.0,645.93
ORD-001703,2023-02-05,2023-02-07,Standard Class,CUST-00438,Home Office,East,PROD-0203,Furniture,Tables,6,431.56,0.15,2200.96,336.24
ORD-001704,2024-11-14,2024-11-19,Second Class,CUST-00298,Consumer,East,PROD-0204,Office Supplies,Binders,2,389.15,0.5,389.15,-0.52
ORD-001705,2024-07-12,2024-07-18,Standard Class,CUST-00649,Home Office,West,PROD-0205,Furniture,Bookcases,11,168.76,0.15,1577.91,325.05
ORD-001706,2024-05-21,2024-05-24,Same Day,CUST-00621,Consumer,Central,PROD-0206,Office Supplies,Labels,3,457.75,0.0,1373.25,495.83
ORD-001707,2025-01-19,2025-01-24,Second Class,CUST-00490,Consumer,South,PROD-0207,Office Supplies,Binders,1,522.01,0.0,522.01,1.33
ORD-001708,2024-09-10,2024-09-13,Standard Class,CUST-00339,Home Office,West,PROD-0208,Furniture,Furnishings,10,374.38,0.3,2620.66,262.47
ORD-001709,2024-10-04,2024-10-11,Standard Class,CUST-00070,Consumer,Central,PROD-0209,Technology,Accessories,9,496.09,0.2,3571.85,561.09
ORD-001710,2024-09-03,2024-09-07,Standard Class,CUST-00487,Consumer,West,PROD-0210,Furniture,Furnishings,10,262.1,0.0,2621.0,144.47
ORD-001711,2023-04-28,2023-04-30,Standard Class,CUST-00393,Corporate,East,PROD-0211,Office Supplies,Binders,1,160.78,0.0,160.78,59.89
ORD-001712,2024-09-19,2024-09-24,Second Class,CUST-00339,Corporate,East,PROD-0212,Technology,Phones,1,479.91,0.0,479.91,122.16
ORD-001713,2023-11-01,2023-11-07,Same Day,CUST-00405,Corporate,South,PROD-0213,Furniture,Furnishings,8,113.85,0.15,774.18,-51.19
ORD-001714,2025-05-07,2025-05-14,Standard Class,CUST-00611,Home Office,Central,PROD-0214,Office Supplies,Storage,7,88.76,0.0,621.32,34.14
ORD-001715,2026-05-03,2026-05-05,Standard Class,CUST-00558,Consumer,East,PROD-0215,Furniture,Furnishings,7,693.23,0.0,4852.61,1661.43
ORD-001716,2023-07-28,2023-08-03,Second Class,CUST-00345,Consumer,East,PROD-0216,Technology,Phones,2,382.11,0.2,611.38,-25.07
ORD-001717,2026-03-14,2026-03-17,Same Day,CUST-00018,Home Office,West,PROD-0217,Office Supplies,Binders,8,798.34,0.0,6386.72,1651.02
ORD-001718,2024-05-01,2024-05-08,Standard Class,CUST-00852,Home Office,Central,PROD-0218,Office Supplies,Art,9,392.19,0.0,3529.71,95.7
ORD-001719,2023-05-20,2023-05-27,Standard Class,CUST-00453,Corporate,East,PROD-0219,Technology,Copiers,2,590.64,0.2,945.02,363.74
ORD-001720,2026-01-02,2026-01-07,Standard Class,CUST-00660,Corporate,West,PROD-0220,Technology,Copiers,11,528.08,0.1,5227.99,1095.94
ORD-001721,2024-05-23,2024-05-26,Same Day,CUST-00445,Corporate,West,PROD-0221,Office Supplies,Paper,3,60.69,0.2,145.66,-11.8
ORD-001722,2023-06-01,2023-06-04,Standard Class,CUST-00640,Consumer,South,PROD-0222,Furniture,Furnishings,7,690.41,0.0,4832.87,1016.03
ORD-001723,2026-04-08,2026-04-15,First Class,CUST-00794,Consumer,East,PROD-0223,Technology,Copiers,3,216.18,0.0,648.54,46.05
ORD-001724,2026-05-09,2026-05-13,Standard Class,CUST-00890,Consumer,West,PROD-0224,Technology,Machines,11,405.43,0.1,4013.76,-122.11
ORD-001725,2025-07-06,2025-07-10,Standard Class,CUST-00624,Consumer,West,PROD-0225,Office Supplies,Art,9,866.74,0.1,7020.59,2052.13
ORD-001726,2025-01-09,2025-01-14,First Class,CUST-00291,Consumer,Central,PROD-0226,Technology,Copiers,7,560.53,0.0,3923.71,583.36
ORD-001727,2025-02-05,2025-02-12,Second Class,CUST-00024,Home Office,West,PROD-0227,Technology,Phones,6,561.45,0.0,3368.7,1297.65
ORD-001728,2024-05-26,2024-06-01,First Class,CUST-00767,Consumer,Central,PROD-0228,Office Supplies,Labels,7,315.25,0.0,2206.75,729.78
ORD-001729,2024-09-27,2024-09-29,Standard Class,CUST-00358,Home Office,West,PROD-0229,Furniture,Furnishings,7,192.23,0.1,1211.05,27.88
ORD-001730,2026-02-11,2026-02-18,Standard Class,CUST-00663,Consumer,South,PROD-0230,Furniture,Furnishings,4,195.35,0.0,781.4,131.99
ORD-001731,2023-09-19,2023-09-20,Standard Class,CUST-00802,Corporate,South,PROD-0231,Office Supplies,Art,9,273.87,0.15,2095.11,236.21
ORD-001732,2024-03-16,2024-03-17,Second Class,CUST-00166,Corporate,South,PROD-0232,Technology,Machines,4,674.04,0.2,2156.93,201.87
ORD-001733,2025-02-23,2025-02-28,Standard Class,CUST-00181,Corporate,West,PROD-0233,Office Supplies,Art,4,551.7,0.0,2206.8,382.18
ORD-001734,2026-03-09,2026-03-15,First Class,CUST-00274,Consumer,East,PROD-0234,Office Supplies,Storage,11,131.22,0.3,1010.39,195.9
ORD-001735,2025-10-14,2025-10-19,Standard Class,CUST-00621,Corporate,Central,PROD-0235,Office Supplies,Storage,1,86.49,0.0,86.49,3.67
ORD-001736,2023-01-30,2023-02-05,Standard Class,CUST-00397,Consumer,South,PROD-0236,Office Supplies,Art,9,891.13,0.0,8020.17,-660.88
ORD-001737,2025-10-05,2025-10-11,Standard Class,CUST-00011,Home Office,West,PROD-0237,Technology,Copiers,9,862.24,0.1,6984.14,2270.26
ORD-001738,2025-11-23,2025-11-26,Standard Class,CUST-00628,Consumer,West,PROD-0238,Office Supplies,Binders,5,740.02,0.0,3700.1,192.98
ORD-001739,2023-01-30,2023-01-31,Second Class,CUST-00448,Corporate,East,PROD-0239,Technology,Accessories,9,20.45,0.0,184.05,57.21
ORD-001740,2024-05-29,2024-06-03,First Class,CUST-00599,Consumer,Central,PROD-0240,Office Supplies,Art,8,673.64,0.0,5389.12,361.07
ORD-001741,2025-12-25,2025-12-29,Standard Class,CUST-00820,Corporate,East,PROD-0241,Technology,Copiers,7,678.99,0.1,4277.64,1524.13
ORD-001742,2024-06-09,2024-06-11,First Class,CUST-00073,Consumer,South,PROD-0242,Technology,Machines,3,361.53,0.0,1084.59,49.19
ORD-001743,2024-06-30,2024-07-03,First Class,CUST-00280,Consumer,East,PROD-0243,Furniture,Chairs,6,518.61,0.0,3111.66,193.82
ORD-001744,2025-03-14,2025-03-18,Second Class,CUST-00368,Consumer,East,PROD-0244,Technology,Machines,5,857.15,0.0,4285.75,1069.09
ORD-001745,2024-12-01,2024-12-06,Standard Class,CUST-00838,Home Office,West,PROD-0245,Technology,Machines,11,660.97,0.0,7270.67,622.61
ORD-001746,2024-09-05,2024-09-11,Second Class,CUST-00603,Consumer,Central,PROD-0246,Office Supplies,Art,8,208.85,0.0,1670.8,441.87
ORD-001747,2024-08-12,2024-08-19,Same Day,CUST-00414,Consumer,South,PROD-0247,Furniture,Chairs,9,141.66,0.0,1274.94,235.75
ORD-001748,2026-04-01,2026-04-04,Same Day,CUST-00455,Consumer,Central,PROD-0248,Technology,Machines,6,363.55,0.1,1963.17,598.26
ORD-001749,2023-02-20,2023-02-25,Standard Class,CUST-00582,Consumer,South,PROD-0249,Office Supplies,Binders,4,203.2,0.0,812.8,298.2
ORD-001750,2025-08-28,2025-08-29,Standard Class,CUST-00149,Consumer,Central,PROD-0250,Technology,Phones,1,320.47,0.0,320.47,-8.23
ORD-001751,2025-01-02,2025-01-08,First Class,CUST-00380,Home Office,West,PROD-0251,Office Supplies,Art,2,379.57,0.0,759.14,-38.64
ORD-001752,2023-05-09,2023-05-15,Standard Class,CUST-00686,Consumer,South,PROD-0252,Office Supplies,Binders,1,561.74,0.0,561.74,138.92
ORD-001753,2023-06-27,2023-06-29,Standard Class,CUST-00044,Consumer,West,PROD-0253,Technology,Accessories,1,179.13,0.15,152.26,-2.26
ORD-001754,2024-09-09,2024-09-16,Standard Class,CUST-00040,Home Office,Central,PROD-0254,Technology,Machines,11,634.14,0.0,6975.54,-641.47
ORD-001755,2024-06-08,2024-06-15,Standard Class,CUST-00350,Corporate,Central,PROD-0255,Furniture,Furnishings,9,189.86,0.0,1708.74,461.48
ORD-001756,2023-04-04,2023-04-07,Standard Class,CUST-00214,Home Office,Central,PROD-0256,Office Supplies,Art,6,386.83,0.0,2320.98,424.31
ORD-001757,2024-07-08,2024-07-13,Second Class,CUST-00833,Home Office,West,PROD-0257,Furniture,Furnishings,4,451.68,0.1,1626.05,371.37
ORD-001758,2025-04-08,2025-04-15,Standard Class,CUST-00464,Consumer,West,PROD-0258,Office Supplies,Binders,8,771.44,0.0,6171.52,501.31
ORD-001759,2025-03-17,2025-03-24,Standard Class,CUST-00298,Corporate,South,PROD-0259,Office Supplies,Storage,9,344.79,0.0,3103.11,297.51
ORD-001760,2023-05-06,2023-05-10,Second Class,CUST-00222,Consumer,South,PROD-0260,Office Supplies,Storage,8,404.87,0.15,2753.12,59.87
ORD-001761,2024-06-11,2024-06-15,First Class,CUST-00205,Consumer,South,PROD-0261,Office Supplies,Labels,1,392.82,0.0,392.82,-27.09
ORD-001762,2024-04-20,2024-04-22,Standard Class,CUST-00038,Corporate,Central,PROD-0262,Office Supplies,Storage,1,358.58,0.1,322.72,119.34
ORD-001763,2024-06-02,2024-06-04,First Class,CUST-00579,Corporate,West,PROD-0263,Office Supplies,Binders,10,18.08,0.1,162.72,-6.76
ORD-001764,2024-09-01,2024-09-07,Second Class,CUST-00114,Consumer,East,PROD-0264,Technology,Accessories,8,661.06,0.1,4759.63,-71.4
ORD-001765,2024-10-17,2024-10-21,Standard Class,CUST-00302,Consumer,East,PROD-0265,Office Supplies,Labels,9,558.02,0.1,4519.96,32.38
ORD-001766,2025-02-18,2025-02-23,Second Class,CUST-00751,Corporate,South,PROD-0266,Office Supplies,Art,10,704.03,0.1,6336.27,1444.14
ORD-001767,2023-04-09,2023-04-10,First Class,CUST-00081,Consumer,East,PROD-0267,Office Supplies,Paper,5,511.1,0.0,2555.5,917.52
ORD-001768,2026-01-09,2026-01-12,Standard Class,CUST-00293,Consumer,West,PROD-0268,Furniture,Chairs,10,227.51,0.0,2275.1,708.37
ORD-001769,2024-01-23,2024-01-30,Standard Class,CUST-00189,Consumer,West,PROD-0269,Technology,Accessories,6,305.29,0.0,1831.74,62.01
ORD-001770,2025-01-29,2025-02-04,Standard Class,CUST-00364,Corporate,Central,PROD-0270,Office Supplies,Paper,2,174.94,0.1,314.89,20.95
ORD-001771,2024-06-22,2024-06-28,Standard Class,CUST-00177,Consumer,South,PROD-0271,Furniture,Furnishings,2,396.19,0.0,792.38,7.9
ORD-001772,2025-09-11,2025-09-17,Second Class,CUST-00063,Corporate,West,PROD-0272,Technology,Machines,9,266.26,0.0,2396.34,-107.31
ORD-001773,2026-04-14,2026-04-18,Standard Class,CUST-00620,Consumer,West,PROD-0273,Office Supplies,Storage,6,351.6,0.0,2109.6,828.15
ORD-001774,2023-06-09,2023-06-15,First Class,CUST-00328,Consumer,West,PROD-0274,Office Supplies,Paper,1,289.16,0.0,289.16,-9.29
ORD-001775,2024-09-11,2024-09-16,Standard Class,CUST-00107,Corporate,East,PROD-0275,Office Supplies,Paper,4,726.59,0.15,2470.41,675.89
ORD-001776,2026-03-16,2026-03-17,Standard Class,CUST-00082,Consumer,South,PROD-0276,Office Supplies,Paper,4,408.77,0.0,1635.08,-104.16
ORD-001777,2023-03-25,2023-03-26,First Class,CUST-00153,Corporate,Central,PROD-0277,Office Supplies,Paper,5,63.09,0.0,315.45,-8.56
ORD-001778,2024-01-12,2024-01-17,Second Class,CUST-00331,Consumer,South,PROD-0278,Office Supplies,Art,5,22.12,0.5,55.3,4.62
ORD-001779,2025-04-03,2025-04-05,Standard Class,CUST-00259,Consumer,Central,PROD-0279,Office Supplies,Labels,2,801.09,0.1,1441.96,-39.35
ORD-001780,2024-05-29,2024-05-30,Same Day,CUST-00258,Consumer,West,PROD-0280,Technology,Accessories,4,388.6,0.15,1321.24,-73.57
ORD-001781,2025-09-24,2025-09-28,Standard Class,CUST-00015,Consumer,Central,PROD-0281,Furniture,Furnishings,6,729.2,0.0,4375.2,951.42
ORD-001782,2026-02-28,2026-03-06,First Class,CUST-00185,Home Office,West,PROD-0282,Technology,Phones,7,536.52,0.0,3755.64,615.82
ORD-001783,2025-11-01,2025-11-02,Standard Class,CUST-00756,Corporate,South,PROD-0283,Furniture,Furnishings,5,847.39,0.1,3813.26,650.36
ORD-001784,2023-12-11,2023-12-13,First Class,CUST-00175,Consumer,West,PROD-0284,Office Supplies,Paper,10,175.25,0.1,1577.25,595.74
ORD-001785,2026-06-26,2026-06-30,Second Class,CUST-00340,Corporate,East,PROD-0285,Technology,Copiers,9,446.25,0.1,3614.62,1359.28
ORD-001786,2023-01-15,2023-01-16,Standard Class,CUST-00160,Consumer,East,PROD-0286,Furniture,Furnishings,6,643.98,0.15,3284.3,482.96
ORD-001787,2024-08-31,2024-09-03,Second Class,CUST-00298,Consumer,Central,PROD-0287,Office Supplies,Paper,5,230.25,0.0,1151.25,-26.5
ORD-001788,2023-06-28,2023-07-02,Standard Class,CUST-00836,Corporate,West,PROD-0288,Office Supplies,Binders,4,543.83,0.1,1957.79,684.06
ORD-001789,2026-03-06,2026-03-08,Second Class,CUST-00419,Consumer,South,PROD-0289,Technology,Copiers,10,709.9,0.0,7099.0,-507.98
ORD-001790,2023-06-01,2023-06-02,Standard Class,CUST-00213,Consumer,West,PROD-0290,Technology,Copiers,5,242.47,0.1,1091.12,195.86
ORD-001791,2024-02-15,2024-02-16,Standard Class,CUST-00585,Corporate,East,PROD-0291,Office Supplies,Labels,5,705.28,0.1,3173.76,-27.55
ORD-001792,2023-01-16,2023-01-21,Second Class,CUST-00593,Consumer,West,PROD-0292,Technology,Accessories,2,707.66,0.0,1415.32,380.59
ORD-001793,2026-01-25,2026-02-01,Standard Class,CUST-00835,Corporate,East,PROD-0293,Technology,Machines,1,447.92,0.0,447.92,91.51
ORD-001794,2025-07-06,2025-07-12,Standard Class,CUST-00234,Consumer,South,PROD-0294,Office Supplies,Paper,6,854.44,0.5,2563.32,364.2
ORD-001795,2024-09-15,2024-09-16,Second Class,CUST-00838,Home Office,West,PROD-0295,Office Supplies,Art,9,577.44,0.0,5196.96,669.83
ORD-001796,2026-03-07,2026-03-11,Standard Class,CUST-00462,Corporate,West,PROD-0296,Technology,Machines,5,862.68,0.2,3450.72,-209.64
ORD-001797,2024-09-27,2024-09-30,Second Class,CUST-00230,Consumer,East,PROD-0297,Office Supplies,Storage,2,217.37,0.0,434.74,171.43
ORD-001798,2024-02-26,2024-03-03,Standard Class,CUST-00791,Consumer,West,PROD-0298,Office Supplies,Paper,9,891.39,0.1,7220.26,-263.11
ORD-001799,2026-05-20,2026-05-21,Standard Class,CUST-00429,Corporate,East,PROD-0299,Office Supplies,Labels,1,642.59,0.0,642.59,118.96
ORD-001800,2026-03-18,2026-03-24,Same Day,CUST-00075,Consumer,West,PROD-0300,Technology,Accessories,5,319.21,0.2,1276.84,481.93
ORD-001801,2023-11-04,2023-11-08,Standard Class,CUST-00729,Corporate,South,PROD-0001,Technology,Phones,10,815.89,0.0,8158.9,-558.82
ORD-001802,2026-03-23,2026-03-30,Standard Class,CUST-00186,Consumer,East,PROD-0002,Technology,Phones,9,146.18,0.0,1315.62,488.52
ORD-001803,2024-03-31,2024-04-03,Standard Class,CUST-00207,Home Office,East,PROD-0003,Technology,Accessories,7,662.37,0.2,3709.27,623.81
ORD-001804,2024-04-06,2024-04-10,Standard Class,CUST-00730,Consumer,East,PROD-0004,Office Supplies,Storage,2,810.86,0.0,1621.72,-10.79
ORD-001805,2023-06-14,2023-06-21,Second Class,CUST-00075,Home Office,South,PROD-0005,Office Supplies,Labels,1,374.04,0.0,374.04,103.9
ORD-001806,2023-09-27,2023-10-02,Standard Class,CUST-00690,Consumer,South,PROD-0006,Office Supplies,Art,6,177.84,0.0,1067.04,375.28
ORD-001807,2025-04-18,2025-04-24,Same Day,CUST-00517,Corporate,South,PROD-0007,Office Supplies,Art,5,277.43,0.0,1387.15,196.68
ORD-001808,2025-01-04,2025-01-10,Second Class,CUST-00339,Corporate,South,PROD-0008,Office Supplies,Storage,4,537.8,0.0,2151.2,119.8
ORD-001809,2025-07-14,2025-07-21,First Class,CUST-00291,Corporate,East,PROD-0009,Office Supplies,Storage,10,170.67,0.3,1194.69,309.02
ORD-001810,2025-05-12,2025-05-18,Standard Class,CUST-00129,Corporate,East,PROD-0010,Furniture,Tables,1,389.02,0.0,389.02,7.0
ORD-001811,2023-07-01,2023-07-05,Standard Class,CUST-00766,Consumer,Central,PROD-0011,Furniture,Bookcases,7,181.86,0.3,891.11,-32.26
ORD-001812,2023-05-27,2023-05-28,Standard Class,CUST-00682,Home Office,East,PROD-0012,Furniture,Chairs,11,849.37,0.0,9343.07,123.04
